# Generated by matlabSample/mainHCW.m
# Osculating Keplerian elements (chief: GEO circular equatorial)
# Columns match mRendering orbit_mechanics.CsvEphemeris.
time_s,a_km,e,inc_rad,raan_rad,ome_rad,f_rad
42270,42164,0,0,0,0,3.08239597242123
42280,42164,0,0,0,0,3.08312518840714
42290,42164,0,0,0,0,3.08385440439304
42300,42164,0,0,0,0,3.08458362037895
42310,42164,0,0,0,0,3.08531283636485
42320,42164,0,0,0,0,3.08604205235076
42330,42164,0,0,0,0,3.08677126833666
42340,42164,0,0,0,0,3.08750048432257
42350,42164,0,0,0,0,3.08822970030847
42360,42164,0,0,0,0,3.08895891629438
42370,42164,0,0,0,0,3.08968813228028
42380,42164,0,0,0,0,3.09041734826619
42390,42164,0,0,0,0,3.09114656425209
42400,42164,0,0,0,0,3.091875780238
42410,42164,0,0,0,0,3.0926049962239
42420,42164,0,0,0,0,3.09333421220981
42430,42164,0,0,0,0,3.09406342819571
42440,42164,0,0,0,0,3.09479264418162
42450,42164,0,0,0,0,3.09552186016752
42460,42164,0,0,0,0,3.09625107615343
42470,42164,0,0,0,0,3.09698029213933
42480,42164,0,0,0,0,3.09770950812524
42490,42164,0,0,0,0,3.09843872411115
42500,42164,0,0,0,0,3.09916794009705
42510,42164,0,0,0,0,3.09989715608296
42520,42164,0,0,0,0,3.10062637206886
42530,42164,0,0,0,0,3.10135558805477
42540,42164,0,0,0,0,3.10208480404067
42550,42164,0,0,0,0,3.10281402002658
42560,42164,0,0,0,0,3.10354323601248
42570,42164,0,0,0,0,3.10427245199839
42580,42164,0,0,0,0,3.10500166798429
42590,42164,0,0,0,0,3.1057308839702
42600,42164,0,0,0,0,3.1064600999561
42610,42164,0,0,0,0,3.10718931594201
42620,42164,0,0,0,0,3.10791853192791
42630,42164,0,0,0,0,3.10864774791382
42640,42164,0,0,0,0,3.10937696389972
42650,42164,0,0,0,0,3.11010617988563
42660,42164,0,0,0,0,3.11083539587153
42670,42164,0,0,0,0,3.11156461185744
42680,42164,0,0,0,0,3.11229382784334
42690,42164,0,0,0,0,3.11302304382925
42700,42164,0,0,0,0,3.11375225981515
42710,42164,0,0,0,0,3.11448147580106
42720,42164,0,0,0,0,3.11521069178696
42730,42164,0,0,0,0,3.11593990777287
42740,42164,0,0,0,0,3.11666912375877
42750,42164,0,0,0,0,3.11739833974468
42760,42164,0,0,0,0,3.11812755573058
42770,42164,0,0,0,0,3.11885677171649
42780,42164,0,0,0,0,3.1195859877024
42790,42164,0,0,0,0,3.1203152036883
42800,42164,0,0,0,0,3.12104441967421
42810,42164,0,0,0,0,3.12177363566011
42820,42164,0,0,0,0,3.12250285164602
42830,42164,0,0,0,0,3.12323206763192
42840,42164,0,0,0,0,3.12396128361783
42850,42164,0,0,0,0,3.12469049960373
42860,42164,0,0,0,0,3.12541971558964
42870,42164,0,0,0,0,3.12614893157554
42880,42164,0,0,0,0,3.12687814756145
42890,42164,0,0,0,0,3.12760736354735
42900,42164,0,0,0,0,3.12833657953326
42910,42164,0,0,0,0,3.12906579551916
42920,42164,0,0,0,0,3.12979501150507
42930,42164,0,0,0,0,3.13052422749097
42940,42164,0,0,0,0,3.13125344347688
42950,42164,0,0,0,0,3.13198265946278
42960,42164,0,0,0,0,3.13271187544869
42970,42164,0,0,0,0,3.13344109143459
42980,42164,0,0,0,0,3.1341703074205
42990,42164,0,0,0,0,3.1348995234064
43000,42164,0,0,0,0,3.13562873939231
43010,42164,0,0,0,0,3.13635795537822
43020,42164,0,0,0,0,3.13708717136412
43030,42164,0,0,0,0,3.13781638735003
43040,42164,0,0,0,0,3.13854560333593
43050,42164,0,0,0,0,3.13927481932184
43060,42164,0,0,0,0,3.14000403530774
43070,42164,0,0,0,0,3.14073325129365
43080,42164,0,0,0,0,3.14146246727955
43090,42164,0,0,0,0,3.14219168326546
43100,42164,0,0,0,0,3.14292089925136
43110,42164,0,0,0,0,3.14365011523727
43120,42164,0,0,0,0,3.14437933122317
43130,42164,0,0,0,0,3.14510854720908
43140,42164,0,0,0,0,3.14583776319498
43150,42164,0,0,0,0,3.14656697918089
43160,42164,0,0,0,0,3.14729619516679
43170,42164,0,0,0,0,3.1480254111527
43180,42164,0,0,0,0,3.1487546271386
43190,42164,0,0,0,0,3.14948384312451
43200,42164,0,0,0,0,3.15021305911041
43210,42164,0,0,0,0,3.15094227509632
43220,42164,0,0,0,0,3.15167149108222
43230,42164,0,0,0,0,3.15240070706813
43240,42164,0,0,0,0,3.15312992305403
43250,42164,0,0,0,0,3.15385913903994
43260,42164,0,0,0,0,3.15458835502584
43270,42164,0,0,0,0,3.15531757101175
43280,42164,0,0,0,0,3.15604678699765
43290,42164,0,0,0,0,3.15677600298356
43300,42164,0,0,0,0,3.15750521896947
43310,42164,0,0,0,0,3.15823443495537
43320,42164,0,0,0,0,3.15896365094128
43330,42164,0,0,0,0,3.15969286692718
43340,42164,0,0,0,0,3.16042208291309
43350,42164,0,0,0,0,3.16115129889899
43360,42164,0,0,0,0,3.1618805148849
43370,42164,0,0,0,0,3.1626097308708
43380,42164,0,0,0,0,3.16333894685671
43390,42164,0,0,0,0,3.16406816284261
43400,42164,0,0,0,0,3.16479737882852
43410,42164,0,0,0,0,3.16552659481442
43420,42164,0,0,0,0,3.16625581080033
43430,42164,0,0,0,0,3.16698502678623
43440,42164,0,0,0,0,3.16771424277214
43450,42164,0,0,0,0,3.16844345875804
43460,42164,0,0,0,0,3.16917267474395
43470,42164,0,0,0,0,3.16990189072985
43480,42164,0,0,0,0,3.17063110671576
43490,42164,0,0,0,0,3.17136032270166
43500,42164,0,0,0,0,3.17208953868757
43510,42164,0,0,0,0,3.17281875467347
43520,42164,0,0,0,0,3.17354797065938
43530,42164,0,0,0,0,3.17427718664528
43540,42164,0,0,0,0,3.17500640263119
43550,42164,0,0,0,0,3.17573561861709
43560,42164,0,0,0,0,3.176464834603
43570,42164,0,0,0,0,3.17719405058891
43580,42164,0,0,0,0,3.17792326657481
43590,42164,0,0,0,0,3.17865248256072
43600,42164,0,0,0,0,3.17938169854662
43610,42164,0,0,0,0,3.18011091453253
43620,42164,0,0,0,0,3.18084013051843
43630,42164,0,0,0,0,3.18156934650434
43640,42164,0,0,0,0,3.18229856249024
43650,42164,0,0,0,0,3.18302777847615
43660,42164,0,0,0,0,3.18375699446205
43670,42164,0,0,0,0,3.18448621044796
43680,42164,0,0,0,0,3.18521542643386
43690,42164,0,0,0,0,3.18594464241977
43700,42164,0,0,0,0,3.18667385840567
43710,42164,0,0,0,0,3.18740307439158
43720,42164,0,0,0,0,3.18813229037748
43730,42164,0,0,0,0,3.18886150636339
43740,42164,0,0,0,0,3.18959072234929
43750,42164,0,0,0,0,3.1903199383352
43760,42164,0,0,0,0,3.1910491543211
43770,42164,0,0,0,0,3.19177837030701
43780,42164,0,0,0,0,3.19250758629291
43790,42164,0,0,0,0,3.19323680227882
43800,42164,0,0,0,0,3.19396601826472
43810,42164,0,0,0,0,3.19469523425063
43820,42164,0,0,0,0,3.19542445023654
43830,42164,0,0,0,0,3.19615366622244
43840,42164,0,0,0,0,3.19688288220835
43850,42164,0,0,0,0,3.19761209819425
43860,42164,0,0,0,0,3.19834131418016
43870,42164,0,0,0,0,3.19907053016606
43880,42164,0,0,0,0,3.19979974615197
43890,42164,0,0,0,0,3.20052896213787
43900,42164,0,0,0,0,3.20125817812378
43910,42164,0,0,0,0,3.20198739410968
43920,42164,0,0,0,0,3.20271661009559
43930,42164,0,0,0,0,3.20344582608149
43940,42164,0,0,0,0,3.2041750420674
43950,42164,0,0,0,0,3.2049042580533
43960,42164,0,0,0,0,3.20563347403921
43970,42164,0,0,0,0,3.20636269002511
43980,42164,0,0,0,0,3.20709190601102
43990,42164,0,0,0,0,3.20782112199692
44000,42164,0,0,0,0,3.20855033798283
44010,42164,0,0,0,0,3.20927955396873
44020,42164,0,0,0,0,3.21000876995464
44030,42164,0,0,0,0,3.21073798594054
44040,42164,0,0,0,0,3.21146720192645
44050,42164,0,0,0,0,3.21219641791235
44060,42164,0,0,0,0,3.21292563389826
44070,42164,0,0,0,0,3.21365484988416
44080,42164,0,0,0,0,3.21438406587007
44090,42164,0,0,0,0,3.21511328185598
44100,42164,0,0,0,0,3.21584249784188
44110,42164,0,0,0,0,3.21657171382779
44120,42164,0,0,0,0,3.21730092981369
44130,42164,0,0,0,0,3.2180301457996
44140,42164,0,0,0,0,3.2187593617855
44150,42164,0,0,0,0,3.21948857777141
44160,42164,0,0,0,0,3.22021779375731
44170,42164,0,0,0,0,3.22094700974322
44180,42164,0,0,0,0,3.22167622572912
44190,42164,0,0,0,0,3.22240544171503
44200,42164,0,0,0,0,3.22313465770093
44210,42164,0,0,0,0,3.22386387368684
44220,42164,0,0,0,0,3.22459308967274
44230,42164,0,0,0,0,3.22532230565865
44240,42164,0,0,0,0,3.22605152164455
44250,42164,0,0,0,0,3.22678073763046
44260,42164,0,0,0,0,3.22750995361636
44270,42164,0,0,0,0,3.22823916960227
44280,42164,0,0,0,0,3.22896838558817
44290,42164,0,0,0,0,3.22969760157408
44300,42164,0,0,0,0,3.23042681755998
44310,42164,0,0,0,0,3.23115603354589
44320,42164,0,0,0,0,3.23188524953179
44330,42164,0,0,0,0,3.2326144655177
44340,42164,0,0,0,0,3.2333436815036
44350,42164,0,0,0,0,3.23407289748951
44360,42164,0,0,0,0,3.23480211347542
44370,42164,0,0,0,0,3.23553132946132
44380,42164,0,0,0,0,3.23626054544723
44390,42164,0,0,0,0,3.23698976143313
44400,42164,0,0,0,0,3.23771897741904
44410,42164,0,0,0,0,3.23844819340494
44420,42164,0,0,0,0,3.23917740939085
44430,42164,0,0,0,0,3.23990662537675
44440,42164,0,0,0,0,3.24063584136266
44450,42164,0,0,0,0,3.24136505734856
44460,42164,0,0,0,0,3.24209427333447
44470,42164,0,0,0,0,3.24282348932037
44480,42164,0,0,0,0,3.24355270530628
44490,42164,0,0,0,0,3.24428192129218
44500,42164,0,0,0,0,3.24501113727809
44510,42164,0,0,0,0,3.24574035326399
44520,42164,0,0,0,0,3.2464695692499
44530,42164,0,0,0,0,3.2471987852358
44540,42164,0,0,0,0,3.24792800122171
44550,42164,0,0,0,0,3.24865721720761
44560,42164,0,0,0,0,3.24938643319352
44570,42164,0,0,0,0,3.25011564917942
44580,42164,0,0,0,0,3.25084486516533
44590,42164,0,0,0,0,3.25157408115123
44600,42164,0,0,0,0,3.25230329713714
44610,42164,0,0,0,0,3.25303251312305
44620,42164,0,0,0,0,3.25376172910895
44630,42164,0,0,0,0,3.25449094509486
44640,42164,0,0,0,0,3.25522016108076
44650,42164,0,0,0,0,3.25594937706667
44660,42164,0,0,0,0,3.25667859305257
44670,42164,0,0,0,0,3.25740780903848
44680,42164,0,0,0,0,3.25813702502438
44690,42164,0,0,0,0,3.25886624101029
44700,42164,0,0,0,0,3.25959545699619
44710,42164,0,0,0,0,3.2603246729821
44720,42164,0,0,0,0,3.261053888968
44730,42164,0,0,0,0,3.26178310495391
44740,42164,0,0,0,0,3.26251232093981
44750,42164,0,0,0,0,3.26324153692572
44760,42164,0,0,0,0,3.26397075291162
44770,42164,0,0,0,0,3.26469996889753
44780,42164,0,0,0,0,3.26542918488343
44790,42164,0,0,0,0,3.26615840086934
44800,42164,0,0,0,0,3.26688761685524
44810,42164,0,0,0,0,3.26761683284115
44820,42164,0,0,0,0,3.26834604882705
44830,42164,0,0,0,0,3.26907526481296
44840,42164,0,0,0,0,3.26980448079886
44850,42164,0,0,0,0,3.27053369678477
44860,42164,0,0,0,0,3.27126291277067
44870,42164,0,0,0,0,3.27199212875658
44880,42164,0,0,0,0,3.27272134474248
44890,42164,0,0,0,0,3.27345056072839
44900,42164,0,0,0,0,3.2741797767143
44910,42164,0,0,0,0,3.2749089927002
44920,42164,0,0,0,0,3.27563820868611
44930,42164,0,0,0,0,3.27636742467201
44940,42164,0,0,0,0,3.27709664065792
44950,42164,0,0,0,0,3.27782585664382
44960,42164,0,0,0,0,3.27855507262973
44970,42164,0,0,0,0,3.27928428861563
44980,42164,0,0,0,0,3.28001350460154
44990,42164,0,0,0,0,3.28074272058744
45000,42164,0,0,0,0,3.28147193657335
45010,42164,0,0,0,0,3.28220115255925
45020,42164,0,0,0,0,3.28293036854516
45030,42164,0,0,0,0,3.28365958453106
45040,42164,0,0,0,0,3.28438880051697
45050,42164,0,0,0,0,3.28511801650287
45060,42164,0,0,0,0,3.28584723248878
45070,42164,0,0,0,0,3.28657644847468
45080,42164,0,0,0,0,3.28730566446059
45090,42164,0,0,0,0,3.28803488044649
45100,42164,0,0,0,0,3.2887640964324
45110,42164,0,0,0,0,3.2894933124183
45120,42164,0,0,0,0,3.29022252840421
45130,42164,0,0,0,0,3.29095174439011
45140,42164,0,0,0,0,3.29168096037602
45150,42164,0,0,0,0,3.29241017636193
45160,42164,0,0,0,0,3.29313939234783
45170,42164,0,0,0,0,3.29386860833374
45180,42164,0,0,0,0,3.29459782431964
45190,42164,0,0,0,0,3.29532704030555
45200,42164,0,0,0,0,3.29605625629145
45210,42164,0,0,0,0,3.29678547227736
45220,42164,0,0,0,0,3.29751468826326
45230,42164,0,0,0,0,3.29824390424917
45240,42164,0,0,0,0,3.29897312023507
45250,42164,0,0,0,0,3.29970233622098
45260,42164,0,0,0,0,3.30043155220688
45270,42164,0,0,0,0,3.30116076819279
45280,42164,0,0,0,0,3.30188998417869
45290,42164,0,0,0,0,3.3026192001646
45300,42164,0,0,0,0,3.3033484161505
45310,42164,0,0,0,0,3.30407763213641
45320,42164,0,0,0,0,3.30480684812231
45330,42164,0,0,0,0,3.30553606410822
45340,42164,0,0,0,0,3.30626528009412
45350,42164,0,0,0,0,3.30699449608003
45360,42164,0,0,0,0,3.30772371206593
45370,42164,0,0,0,0,3.30845292805184
45380,42164,0,0,0,0,3.30918214403774
45390,42164,0,0,0,0,3.30991136002365
45400,42164,0,0,0,0,3.31064057600955
45410,42164,0,0,0,0,3.31136979199546
45420,42164,0,0,0,0,3.31209900798137
45430,42164,0,0,0,0,3.31282822396727
45440,42164,0,0,0,0,3.31355743995318
45450,42164,0,0,0,0,3.31428665593908
45460,42164,0,0,0,0,3.31501587192499
45470,42164,0,0,0,0,3.31574508791089
45480,42164,0,0,0,0,3.3164743038968
45490,42164,0,0,0,0,3.3172035198827
45500,42164,0,0,0,0,3.31793273586861
45510,42164,0,0,0,0,3.31866195185451
45520,42164,0,0,0,0,3.31939116784042
45530,42164,0,0,0,0,3.32012038382632
45540,42164,0,0,0,0,3.32084959981223
45550,42164,0,0,0,0,3.32157881579813
45560,42164,0,0,0,0,3.32230803178404
45570,42164,0,0,0,0,3.32303724776994
45580,42164,0,0,0,0,3.32376646375585
45590,42164,0,0,0,0,3.32449567974175
45600,42164,0,0,0,0,3.32522489572766
45610,42164,0,0,0,0,3.32595411171356
45620,42164,0,0,0,0,3.32668332769947
45630,42164,0,0,0,0,3.32741254368537
45640,42164,0,0,0,0,3.32814175967128
45650,42164,0,0,0,0,3.32887097565718
45660,42164,0,0,0,0,3.32960019164309
45670,42164,0,0,0,0,3.33032940762899
45680,42164,0,0,0,0,3.3310586236149
45690,42164,0,0,0,0,3.33178783960081
45700,42164,0,0,0,0,3.33251705558671
45710,42164,0,0,0,0,3.33324627157262
45720,42164,0,0,0,0,3.33397548755852
45730,42164,0,0,0,0,3.33470470354443
45740,42164,0,0,0,0,3.33543391953033
45750,42164,0,0,0,0,3.33616313551624
45760,42164,0,0,0,0,3.33689235150214
45770,42164,0,0,0,0,3.33762156748805
45780,42164,0,0,0,0,3.33835078347395
45790,42164,0,0,0,0,3.33907999945986
45800,42164,0,0,0,0,3.33980921544576
45810,42164,0,0,0,0,3.34053843143167
45820,42164,0,0,0,0,3.34126764741757
45830,42164,0,0,0,0,3.34199686340348
45840,42164,0,0,0,0,3.34272607938938
45850,42164,0,0,0,0,3.34345529537529
45860,42164,0,0,0,0,3.34418451136119
45870,42164,0,0,0,0,3.3449137273471
45880,42164,0,0,0,0,3.345642943333
45890,42164,0,0,0,0,3.34637215931891
45900,42164,0,0,0,0,3.34710137530481
45910,42164,0,0,0,0,3.34783059129072
45920,42164,0,0,0,0,3.34855980727662
45930,42164,0,0,0,0,3.34928902326253
45940,42164,0,0,0,0,3.35001823924843
45950,42164,0,0,0,0,3.35074745523434
45960,42164,0,0,0,0,3.35147667122025
45970,42164,0,0,0,0,3.35220588720615
45980,42164,0,0,0,0,3.35293510319206
45990,42164,0,0,0,0,3.35366431917796
46000,42164,0,0,0,0,3.35439353516387
46010,42164,0,0,0,0,3.35512275114977
46020,42164,0,0,0,0,3.35585196713568
46030,42164,0,0,0,0,3.35658118312158
46040,42164,0,0,0,0,3.35731039910749
46050,42164,0,0,0,0,3.35803961509339
46060,42164,0,0,0,0,3.3587688310793
46070,42164,0,0,0,0,3.3594980470652
46080,42164,0,0,0,0,3.36022726305111
46090,42164,0,0,0,0,3.36095647903701
46100,42164,0,0,0,0,3.36168569502292
46110,42164,0,0,0,0,3.36241491100882
46120,42164,0,0,0,0,3.36314412699473
46130,42164,0,0,0,0,3.36387334298063
46140,42164,0,0,0,0,3.36460255896654
46150,42164,0,0,0,0,3.36533177495244
46160,42164,0,0,0,0,3.36606099093835
46170,42164,0,0,0,0,3.36679020692425
46180,42164,0,0,0,0,3.36751942291016
46190,42164,0,0,0,0,3.36824863889606
46200,42164,0,0,0,0,3.36897785488197
46210,42164,0,0,0,0,3.36970707086788
46220,42164,0,0,0,0,3.37043628685378
46230,42164,0,0,0,0,3.37116550283969
46240,42164,0,0,0,0,3.37189471882559
46250,42164,0,0,0,0,3.3726239348115
46260,42164,0,0,0,0,3.3733531507974
46270,42164,0,0,0,0,3.37408236678331
46280,42164,0,0,0,0,3.37481158276921
46290,42164,0,0,0,0,3.37554079875512
46300,42164,0,0,0,0,3.37627001474102
46310,42164,0,0,0,0,3.37699923072693
46320,42164,0,0,0,0,3.37772844671283
46330,42164,0,0,0,0,3.37845766269874
46340,42164,0,0,0,0,3.37918687868464
46350,42164,0,0,0,0,3.37991609467055
46360,42164,0,0,0,0,3.38064531065645
46370,42164,0,0,0,0,3.38137452664236
46380,42164,0,0,0,0,3.38210374262826
46390,42164,0,0,0,0,3.38283295861417
46400,42164,0,0,0,0,3.38356217460007
46410,42164,0,0,0,0,3.38429139058598
46420,42164,0,0,0,0,3.38502060657188
46430,42164,0,0,0,0,3.38574982255779
46440,42164,0,0,0,0,3.38647903854369
46450,42164,0,0,0,0,3.3872082545296
46460,42164,0,0,0,0,3.3879374705155
46470,42164,0,0,0,0,3.38866668650141
46480,42164,0,0,0,0,3.38939590248732
46490,42164,0,0,0,0,3.39012511847322
46500,42164,0,0,0,0,3.39085433445913
46510,42164,0,0,0,0,3.39158355044503
46520,42164,0,0,0,0,3.39231276643094
46530,42164,0,0,0,0,3.39304198241684
46540,42164,0,0,0,0,3.39377119840275
46550,42164,0,0,0,0,3.39450041438865
46560,42164,0,0,0,0,3.39522963037456
46570,42164,0,0,0,0,3.39595884636046
46580,42164,0,0,0,0,3.39668806234637
46590,42164,0,0,0,0,3.39741727833227
46600,42164,0,0,0,0,3.39814649431818
46610,42164,0,0,0,0,3.39887571030408
46620,42164,0,0,0,0,3.39960492628999
46630,42164,0,0,0,0,3.40033414227589
46640,42164,0,0,0,0,3.4010633582618
46650,42164,0,0,0,0,3.4017925742477
46660,42164,0,0,0,0,3.40252179023361
46670,42164,0,0,0,0,3.40325100621951
46680,42164,0,0,0,0,3.40398022220542
46690,42164,0,0,0,0,3.40470943819132
46700,42164,0,0,0,0,3.40543865417723
46710,42164,0,0,0,0,3.40616787016313
46720,42164,0,0,0,0,3.40689708614904
46730,42164,0,0,0,0,3.40762630213494
46740,42164,0,0,0,0,3.40835551812085
46750,42164,0,0,0,0,3.40908473410676
46760,42164,0,0,0,0,3.40981395009266
46770,42164,0,0,0,0,3.41054316607857
46780,42164,0,0,0,0,3.41127238206447
46790,42164,0,0,0,0,3.41200159805038
46800,42164,0,0,0,0,3.41273081403628
46810,42164,0,0,0,0,3.41346003002219
46820,42164,0,0,0,0,3.41418924600809
46830,42164,0,0,0,0,3.414918461994
46840,42164,0,0,0,0,3.4156476779799
46850,42164,0,0,0,0,3.41637689396581
46860,42164,0,0,0,0,3.41710610995171
46870,42164,0,0,0,0,3.41783532593762
46880,42164,0,0,0,0,3.41856454192352
46890,42164,0,0,0,0,3.41929375790943
46900,42164,0,0,0,0,3.42002297389533
46910,42164,0,0,0,0,3.42075218988124
46920,42164,0,0,0,0,3.42148140586714
46930,42164,0,0,0,0,3.42221062185305
46940,42164,0,0,0,0,3.42293983783895
46950,42164,0,0,0,0,3.42366905382486
46960,42164,0,0,0,0,3.42439826981076
46970,42164,0,0,0,0,3.42512748579667
46980,42164,0,0,0,0,3.42585670178257
46990,42164,0,0,0,0,3.42658591776848
47000,42164,0,0,0,0,3.42731513375439
47010,42164,0,0,0,0,3.42804434974029
47020,42164,0,0,0,0,3.4287735657262
47030,42164,0,0,0,0,3.4295027817121
47040,42164,0,0,0,0,3.43023199769801
47050,42164,0,0,0,0,3.43096121368391
47060,42164,0,0,0,0,3.43169042966982
47070,42164,0,0,0,0,3.43241964565572
47080,42164,0,0,0,0,3.43314886164163
47090,42164,0,0,0,0,3.43387807762753
47100,42164,0,0,0,0,3.43460729361344
47110,42164,0,0,0,0,3.43533650959934
47120,42164,0,0,0,0,3.43606572558525
47130,42164,0,0,0,0,3.43679494157115
47140,42164,0,0,0,0,3.43752415755706
47150,42164,0,0,0,0,3.43825337354296
47160,42164,0,0,0,0,3.43898258952887
47170,42164,0,0,0,0,3.43971180551477
47180,42164,0,0,0,0,3.44044102150068
47190,42164,0,0,0,0,3.44117023748658
47200,42164,0,0,0,0,3.44189945347249
47210,42164,0,0,0,0,3.44262866945839
47220,42164,0,0,0,0,3.4433578854443
47230,42164,0,0,0,0,3.4440871014302
47240,42164,0,0,0,0,3.44481631741611
47250,42164,0,0,0,0,3.44554553340201
47260,42164,0,0,0,0,3.44627474938792
47270,42164,0,0,0,0,3.44700396537382
47280,42164,0,0,0,0,3.44773318135973
47290,42164,0,0,0,0,3.44846239734564
47300,42164,0,0,0,0,3.44919161333154
47310,42164,0,0,0,0,3.44992082931745
47320,42164,0,0,0,0,3.45065004530335
47330,42164,0,0,0,0,3.45137926128926
47340,42164,0,0,0,0,3.45210847727516
47350,42164,0,0,0,0,3.45283769326107
47360,42164,0,0,0,0,3.45356690924697
47370,42164,0,0,0,0,3.45429612523288
47380,42164,0,0,0,0,3.45502534121878
47390,42164,0,0,0,0,3.45575455720469
47400,42164,0,0,0,0,3.45648377319059
47410,42164,0,0,0,0,3.4572129891765
47420,42164,0,0,0,0,3.4579422051624
47430,42164,0,0,0,0,3.45867142114831
47440,42164,0,0,0,0,3.45940063713421
47450,42164,0,0,0,0,3.46012985312012
47460,42164,0,0,0,0,3.46085906910602
47470,42164,0,0,0,0,3.46158828509193
47480,42164,0,0,0,0,3.46231750107783
47490,42164,0,0,0,0,3.46304671706374
47500,42164,0,0,0,0,3.46377593304964
47510,42164,0,0,0,0,3.46450514903555
47520,42164,0,0,0,0,3.46523436502145
47530,42164,0,0,0,0,3.46596358100736
47540,42164,0,0,0,0,3.46669279699327
47550,42164,0,0,0,0,3.46742201297917
47560,42164,0,0,0,0,3.46815122896508
47570,42164,0,0,0,0,3.46888044495098
47580,42164,0,0,0,0,3.46960966093689
47590,42164,0,0,0,0,3.47033887692279
47600,42164,0,0,0,0,3.4710680929087
47610,42164,0,0,0,0,3.4717973088946
47620,42164,0,0,0,0,3.47252652488051
47630,42164,0,0,0,0,3.47325574086641
47640,42164,0,0,0,0,3.47398495685232
47650,42164,0,0,0,0,3.47471417283822
47660,42164,0,0,0,0,3.47544338882413
47670,42164,0,0,0,0,3.47617260481003
47680,42164,0,0,0,0,3.47690182079594
47690,42164,0,0,0,0,3.47763103678184
47700,42164,0,0,0,0,3.47836025276775
47710,42164,0,0,0,0,3.47908946875365
47720,42164,0,0,0,0,3.47981868473956
47730,42164,0,0,0,0,3.48054790072546
47740,42164,0,0,0,0,3.48127711671137
47750,42164,0,0,0,0,3.48200633269727
47760,42164,0,0,0,0,3.48273554868318
47770,42164,0,0,0,0,3.48346476466908
47780,42164,0,0,0,0,3.48419398065499
47790,42164,0,0,0,0,3.48492319664089
47800,42164,0,0,0,0,3.4856524126268
47810,42164,0,0,0,0,3.48638162861271
47820,42164,0,0,0,0,3.48711084459861
47830,42164,0,0,0,0,3.48784006058452
47840,42164,0,0,0,0,3.48856927657042
47850,42164,0,0,0,0,3.48929849255633
47860,42164,0,0,0,0,3.49002770854223
47870,42164,0,0,0,0,3.49075692452814
47880,42164,0,0,0,0,3.49148614051404
47890,42164,0,0,0,0,3.49221535649995
47900,42164,0,0,0,0,3.49294457248585
47910,42164,0,0,0,0,3.49367378847176
47920,42164,0,0,0,0,3.49440300445766
47930,42164,0,0,0,0,3.49513222044357
47940,42164,0,0,0,0,3.49586143642947
47950,42164,0,0,0,0,3.49659065241538
47960,42164,0,0,0,0,3.49731986840128
47970,42164,0,0,0,0,3.49804908438719
47980,42164,0,0,0,0,3.49877830037309
47990,42164,0,0,0,0,3.499507516359
48000,42164,0,0,0,0,3.5002367323449
48010,42164,0,0,0,0,3.50096594833081
48020,42164,0,0,0,0,3.50169516431671
48030,42164,0,0,0,0,3.50242438030262
48040,42164,0,0,0,0,3.50315359628852
48050,42164,0,0,0,0,3.50388281227443
48060,42164,0,0,0,0,3.50461202826033
48070,42164,0,0,0,0,3.50534124424624
48080,42164,0,0,0,0,3.50607046023215
48090,42164,0,0,0,0,3.50679967621805
48100,42164,0,0,0,0,3.50752889220396
48110,42164,0,0,0,0,3.50825810818986
48120,42164,0,0,0,0,3.50898732417577
48130,42164,0,0,0,0,3.50971654016167
48140,42164,0,0,0,0,3.51044575614758
48150,42164,0,0,0,0,3.51117497213348
48160,42164,0,0,0,0,3.51190418811939
48170,42164,0,0,0,0,3.51263340410529
48180,42164,0,0,0,0,3.5133626200912
48190,42164,0,0,0,0,3.5140918360771
48200,42164,0,0,0,0,3.51482105206301
48210,42164,0,0,0,0,3.51555026804891
48220,42164,0,0,0,0,3.51627948403482
48230,42164,0,0,0,0,3.51700870002072
48240,42164,0,0,0,0,3.51773791600663
48250,42164,0,0,0,0,3.51846713199253
48260,42164,0,0,0,0,3.51919634797844
48270,42164,0,0,0,0,3.51992556396434
48280,42164,0,0,0,0,3.52065477995025
48290,42164,0,0,0,0,3.52138399593615
48300,42164,0,0,0,0,3.52211321192206
48310,42164,0,0,0,0,3.52284242790796
48320,42164,0,0,0,0,3.52357164389387
48330,42164,0,0,0,0,3.52430085987978
48340,42164,0,0,0,0,3.52503007586568
48350,42164,0,0,0,0,3.52575929185159
48360,42164,0,0,0,0,3.52648850783749
48370,42164,0,0,0,0,3.5272177238234
48380,42164,0,0,0,0,3.5279469398093
48390,42164,0,0,0,0,3.52867615579521
48400,42164,0,0,0,0,3.52940537178111
48410,42164,0,0,0,0,3.53013458776702
48420,42164,0,0,0,0,3.53086380375292
48430,42164,0,0,0,0,3.53159301973883
48440,42164,0,0,0,0,3.53232223572473
48450,42164,0,0,0,0,3.53305145171064
48460,42164,0,0,0,0,3.53378066769654
48470,42164,0,0,0,0,3.53450988368245
48480,42164,0,0,0,0,3.53523909966835
48490,42164,0,0,0,0,3.53596831565426
48500,42164,0,0,0,0,3.53669753164016
48510,42164,0,0,0,0,3.53742674762607
48520,42164,0,0,0,0,3.53815596361197
48530,42164,0,0,0,0,3.53888517959788
48540,42164,0,0,0,0,3.53961439558378
48550,42164,0,0,0,0,3.54034361156969
48560,42164,0,0,0,0,3.54107282755559
48570,42164,0,0,0,0,3.5418020435415
